Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,Prediction,Prob_Dropout
1,17,1,9500,1,1,157.0,1,19,3,4,9,138.8,0,0,0,1,1,0,18,0,0,8,8,7,13.55714285714286,0,0,8,8,7,13.55714285714286,0,12.7,3.7,-1.7,Dropout,Dropout,0.5154799774807561
2,44,1,9119,1,39,160.0,1,37,37,9,9,160.0,0,0,1,1,1,0,41,0,3,7,15,5,14.333333333333334,0,1,6,16,6,14.636363636363637,0,12.4,0.5,1.79,Enrolled,Enrolled,0.16198016934118986
1,39,1,9003,1,1,140.0,1,37,37,9,4,140.0,0,0,0,1,1,0,35,0,0,6,16,4,12.0,0,0,6,11,3,10.333333333333334,0,13.9,-0.3,0.79,Dropout,Dropout,0.6658867114956051
1,17,1,9254,1,1,128.0,1,19,38,9,9,118.2,0,0,0,1,0,0,19,0,0,5,5,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout,Dropout,0.5889834581809154
1,1,1,171,1,1,145.0,1,1,19,10,5,150.6,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Enrolled,Dropout,0.45511453690592196
2,39,1,9500,1,1,133.1,1,37,37,191,172,115.2,0,0,0,1,0,0,48,0,0,7,11,4,11.75,0,0,7,14,3,11.725,0,11.1,0.6,2.02,Graduate,Graduate,0.20669573370091482
1,1,1,9500,1,1,132.0,1,19,2,9,3,126.0,1,0,0,1,0,0,19,0,0,7,7,6,12.183333333333332,0,0,7,7,6,12.183333333333332,0,7.6,2.6,0.32,Graduate,Dropout,0.3730628392288819
1,44,1,9003,1,39,160.0,1,37,37,9,7,160.0,1,0,0,0,1,0,30,0,4,9,18,6,11.833333333333334,0,1,8,21,4,11.0,0,15.5,2.8,-4.06,Graduate,Enrolled,0.33848584006837446
2,43,1,9773,1,1,160.0,1,37,37,5,0,160.0,0,0,1,0,1,0,51,0,0,4,4,0,0.0,0,0,4,4,0,0.0,0,12.7,3.7,-1.7,Dropout,Dropout,0.7793917717300078
1,10,1,9085,1,1,184.4,22,2,19,2,8,184.4,0,0,0,1,0,0,18,1,0,6,8,6,15.0,0,0,6,10,5,14.333333333333334,0,11.1,0.6,2.02,Enrolled,Enrolled,0.334860784257995
1,1,1,171,1,1,149.0,1,1,1,9,3,156.0,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Dropout,Dropout,0.5435677810413354
1,1,1,171,1,1,146.0,1,40,43,4,4,150.2,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Enrolled,Enrolled,0.22787993049151742
1,1,5,9500,1,1,139.0,1,38,37,7,7,126.3,1,0,0,1,0,1,18,0,0,8,8,8,13.435,0,0,8,8,8,13.435,0,9.4,-0.8,-3.12,Graduate,Enrolled,0.34171997986648356
1,1,1,9130,1,1,152.0,1,2,22,4,3,146.1,1,0,0,1,0,0,18,0,0,5,8,4,13.5,2,0,5,9,0,0.0,3,10.8,1.4,1.74,Enrolled,Enrolled,0.2785254983010381
1,1,1,171,1,1,147.0,1,2,3,4,8,145.3,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Dropout,Dropout,0.6354640078736034
1,18,1,171,1,1,121.0,1,1,1,4,3,116.8,1,0,0,1,0,0,23,0,15,17,18,17,11.5,0,16,17,17,17,12.176470588235292,0,12.4,0.5,1.79,Dropout,Dropout,0.6350193943411031
1,1,1,9070,1,1,124.0,1,19,19,7,9,132.1,1,0,0,1,0,0,19,0,0,6,10,2,10.5,0,0,6,6,3,11.0,0,7.6,2.6,0.32,Enrolled,Enrolled,0.17215611469539424
1,1,1,9085,1,1,105.0,1,19,37,8,8,102.6,0,1,0,1,0,0,21,0,0,6,13,4,12.0,0,0,6,17,2,11.5,0,11.1,0.6,2.02,Enrolled,Enrolled,0.10616409521100247
1,1,1,9773,1,1,121.0,1,3,3,2,2,112.3,1,0,1,0,0,0,18,0,0,6,7,5,12.2,0,0,6,11,4,11.5,0,11.1,0.6,2.02,Graduate,Graduate,0.16908498764102073
1,1,1,171,1,1,143.0,1,12,12,4,1,155.3,1,1,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Dropout,Enrolled,0.44622920191401505
1,53,1,9085,1,42,150.0,1,3,1,2,8,153.8,1,0,0,1,0,0,21,0,7,11,15,10,14.5,0,4,9,15,8,14.0,0,8.9,1.4,3.51,Dropout,Dropout,0.7977365702951
1,43,1,9773,1,1,126.0,1,1,37,3,0,110.0,0,0,1,1,0,0,20,0,0,6,7,6,13.333333333333334,0,0,6,8,6,12.666666666666666,0,12.4,0.5,1.79,Enrolled,Enrolled,0.26849814389496124
1,42,1,9085,1,1,133.1,1,1,9,4,4,128.2,0,0,0,1,0,0,24,0,5,11,29,9,12.0,6,4,10,21,9,12.555555555555555,0,9.4,-0.8,-3.12,Dropout,Graduate,0.2977681587119799
1,1,1,9130,1,1,127.0,1,1,1,4,4,120.4,1,0,0,1,0,0,18,0,0,6,9,6,15.125,0,0,6,9,6,14.0,0,13.9,-0.3,0.79,Enrolled,Enrolled,0.16198317943404764
1,17,1,9500,1,1,160.0,1,19,1,4,10,153.0,1,0,0,1,0,0,18,0,0,7,7,6,13.116666666666667,0,0,7,7,6,13.116666666666667,0,7.6,2.6,0.32,Enrolled,Dropout,0.627974090126862
1,1,1,9773,1,1,121.0,1,19,1,7,9,117.9,1,0,0,1,0,0,19,0,0,6,7,6,12.833333333333334,0,0,6,7,6,11.666666666666666,0,11.1,0.6,2.02,Enrolled,Enrolled,0.11712865530065027
1,44,1,9238,1,39,150.0,1,1,37,4,8,145.6,1,0,0,1,0,1,20,0,3,6,6,6,13.333333333333334,0,2,6,6,6,14.166666666666666,0,13.9,-0.3,0.79,Dropout,Dropout,0.7406063870580188
1,1,6,9500,1,1,117.0,1,4,12,5,9,119.8,1,0,0,1,0,0,18,0,0,7,7,7,13.877142857142855,0,0,8,8,8,15.6625,0,12.4,0.5,1.79,Graduate,Graduate,0.09908069395871132
1,1,6,9500,1,1,141.0,1,19,1,9,10,126.8,1,0,0,1,0,0,18,0,0,8,8,7,12.944285714285714,0,0,8,8,7,12.944285714285714,0,10.8,1.4,1.74,Graduate,Graduate,0.22320575354156416
1,17,1,9853,1,1,112.0,1,2,19,3,9,106.1,1,0,0,1,0,0,19,0,0,6,8,5,12.333333333333334,0,0,6,8,5,11.0,0,15.5,2.8,-4.06,Graduate,Graduate,0.13459075762230593
1,1,1,9500,1,1,148.0,1,3,3,2,2,137.3,1,0,0,1,0,0,19,0,0,7,7,6,14.266666666666666,0,0,7,7,6,14.266666666666666,0,7.6,2.6,0.32,Dropout,Dropout,0.7888639104580526
1,1,2,9670,1,1,120.0,1,3,19,4,5,115.5,1,0,0,1,0,0,18,0,0,6,8,5,13.0,0,0,6,8,5,14.0,0,13.9,-0.3,0.79,Graduate,Enrolled,0.36866775807692614
1,1,2,9500,1,1,132.0,1,37,37,5,7,127.5,1,0,0,1,0,0,20,0,0,8,8,8,12.48375,0,0,8,8,8,12.48375,0,9.4,-0.8,-3.12,Enrolled,Enrolled,0.23885257065244167
1,1,2,9556,1,1,125.0,1,38,1,9,3,116.3,1,0,0,1,0,0,18,0,0,7,8,7,13.428571428571429,0,0,8,8,8,15.3125,0,16.2,0.3,-0.92,Enrolled,Enrolled,0.21612569911973936
2,17,3,8014,0,1,123.0,1,19,37,3,3,113.2,0,0,1,0,0,0,18,0,0,6,9,3,10.666666666666666,0,0,6,12,0,0.0,0,7.6,2.6,0.32,Enrolled,Enrolled,0.24109598615155486
1,1,1,9853,1,1,142.0,1,12,12,9,4,132.6,1,0,0,1,0,0,18,0,0,6,8,5,15.4,0,0,6,7,5,12.2,0,7.6,2.6,0.32,Graduate,Dropout,0.45713185080321783
1,1,4,9500,1,1,148.0,1,1,37,4,8,132.0,1,0,0,1,0,0,18,0,0,7,7,6,13.45,0,0,7,7,6,13.45,0,7.6,2.6,0.32,Enrolled,Enrolled,0.3656559159509339
1,17,5,9500,1,1,136.0,1,19,38,5,8,130.3,1,0,0,1,0,1,18,0,0,7,7,6,12.6,0,0,7,7,6,12.6,0,7.6,2.6,0.32,Dropout,Graduate,0.28285131721871926
1,1,4,9500,1,1,123.0,1,19,38,9,10,116.7,1,0,0,1,0,0,20,0,0,7,7,7,12.485714285714286,0,0,8,12,8,12.9375,0,16.2,0.3,-0.92,Enrolled,Enrolled,0.2085069721930047
1,1,2,9070,1,1,135.0,1,19,37,9,9,134.0,1,0,0,1,0,1,22,0,0,6,10,5,10.8,0,0,6,7,5,12.8,0,12.7,3.7,-1.7,Graduate,Graduate,0.20719468627927232
1,43,1,9670,1,1,151.0,1,19,19,1,1,100.0,0,0,1,1,0,0,20,0,0,6,12,5,12.2,0,0,6,8,5,14.6,0,13.9,-0.3,0.79,Dropout,Dropout,0.7792499538352327
1,44,1,9085,1,39,140.0,1,1,1,3,7,140.0,1,0,0,1,0,0,20,0,2,6,11,5,14.2,0,0,6,12,2,13.5,0,13.9,-0.3,0.79,Dropout,Graduate,0.30491360843206405
1,1,2,9238,1,1,136.0,1,37,38,9,8,139.2,1,0,0,1,0,0,18,0,0,6,7,6,13.833333333333334,0,0,6,6,6,14.0,0,9.4,-0.8,-3.12,Enrolled,Enrolled,0.2005791937795431
1,1,1,9853,1,1,142.0,1,19,1,9,1,132.6,0,0,0,1,0,0,18,0,0,6,8,5,12.8,0,0,6,14,3,10.0,0,9.4,-0.8,-3.12,Dropout,Dropout,0.4091976834937366
1,17,3,9147,1,1,142.0,1,37,38,5,1,129.4,0,0,0,1,0,0,18,0,0,5,5,5,13.2,0,0,5,6,4,12.5,0,9.4,-0.8,-3.12,Enrolled,Enrolled,0.24272331491412596
1,17,1,9670,1,1,127.0,1,1,38,4,7,125.6,0,0,1,1,0,1,18,0,0,6,7,1,14.0,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,Enrolled,Enrolled,0.15594689721651098
1,17,1,9238,1,1,131.0,1,1,1,4,10,129.3,0,0,0,1,0,0,19,0,4,8,8,8,13.875,0,1,6,8,5,14.0,0,11.1,0.6,2.02,Enrolled,Enrolled,0.33091017426808605
1,1,1,9085,1,1,134.0,1,38,19,9,4,128.4,1,0,0,1,0,1,19,0,0,5,7,5,12.5,0,0,5,8,5,12.714285714285714,0,10.8,1.4,1.74,Enrolled,Enrolled,0.33773791011939663
1,17,2,9773,1,1,142.0,1,19,19,9,9,139.9,0,0,0,1,0,1,18,0,0,6,7,6,13.428571428571429,0,0,6,6,6,12.5,0,13.9,-0.3,0.79,Enrolled,Enrolled,0.3246897333126822
1,1,1,9070,1,1,123.0,1,38,38,9,5,124.8,0,0,0,0,0,1,18,0,0,6,7,5,11.8,0,0,6,7,5,13.0,0,8.9,1.4,3.51,Enrolled,Enrolled,0.20577561042790135
1,17,3,9500,1,1,133.0,1,1,1,9,9,128.5,1,0,0,1,0,1,18,0,0,7,7,7,14.868571428571428,0,0,8,9,8,15.11111111111111,0,11.1,0.6,2.02,Dropout,Dropout,0.5393294731113883
1,1,4,9500,1,1,125.0,1,19,1,1,1,117.8,1,0,0,1,0,0,18,0,0,7,10,7,13.03,0,0,8,8,8,13.21875,0,15.5,2.8,-4.06,Dropout,Dropout,0.5388291258153189
1,17,1,9670,1,1,120.0,1,38,38,5,7,115.1,1,0,0,1,0,0,19,0,0,6,7,6,14.571428571428571,0,0,6,7,6,12.333333333333334,0,12.4,0.5,1.79,Enrolled,Enrolled,0.14095846422533093
1,17,2,9238,1,1,125.0,1,19,19,3,3,118.0,1,0,0,1,0,0,18,0,0,6,9,5,11.0,0,0,6,9,4,11.25,0,8.9,1.4,3.51,Dropout,Dropout,0.5019341343850486
1,39,1,9500,1,19,133.1,1,19,37,9,4,120.0,0,0,0,1,0,1,25,0,0,8,8,8,13.3675,0,0,8,8,8,13.3675,0,9.4,-0.8,-3.12,Dropout,Dropout,0.4401655211597194
1,1,4,9500,1,1,133.1,1,19,38,9,9,119.6,1,0,0,1,0,1,19,0,0,7,7,6,12.808333333333332,0,0,8,11,7,12.825714285714286,0,12.4,0.5,1.79,Enrolled,Dropout,0.4199354520485223
1,17,6,9500,1,1,143.0,1,1,38,3,3,133.2,1,0,0,1,0,0,18,0,0,7,7,7,13.918571428571427,0,0,8,9,8,13.8875,0,11.1,0.6,2.02,Enrolled,Enrolled,0.171455312264781
1,17,1,9130,1,1,147.0,1,4,1,2,10,141.8,1,0,0,1,0,0,19,0,0,6,8,6,13.0,0,0,6,9,4,12.8,0,13.9,-0.3,0.79,Dropout,Dropout,0.4874905803942227
2,1,1,9500,1,1,142.0,1,19,38,4,5,130.3,0,0,0,1,0,0,18,0,0,7,7,6,13.683333333333332,0,0,7,7,6,13.683333333333332,0,7.6,2.6,0.32,Enrolled,Enrolled,0.156868607484818
1,39,1,9085,1,1,150.0,1,19,19,4,10,100.0,0,0,0,1,0,0,24,0,1,6,11,5,13.0,0,1,6,12,1,12.0,0,13.9,-0.3,0.79,Enrolled,Enrolled,0.13940539331894997
1,1,2,9773,1,1,124.0,1,3,3,3,4,114.6,1,0,0,1,0,0,21,0,0,6,8,5,12.8,0,0,6,7,5,11.2,0,11.1,0.6,2.02,Graduate,Graduate,0.14912893082957604
1,1,2,9254,1,1,136.0,1,1,1,9,4,123.4,1,0,0,1,0,1,18,0,0,6,9,6,13.571428571428571,0,0,6,6,6,12.166666666666666,0,8.9,1.4,3.51,Dropout,Dropout,0.36716198367323843
1,1,1,9238,1,1,116.0,1,38,38,9,6,116.4,1,0,0,1,0,0,18,0,0,6,6,6,13.166666666666666,0,0,6,6,6,13.166666666666666,0,8.9,1.4,3.51,Enrolled,Enrolled,0.22055601368045274
2,1,1,9070,1,1,127.0,1,12,19,9,9,123.2,0,0,0,1,0,1,20,0,0,6,6,6,15.0,0,0,6,6,6,14.5,0,11.1,0.6,2.02,Graduate,Graduate,0.1708390359984882
1,1,1,9070,1,1,117.0,1,4,19,3,5,123.7,1,0,0,1,0,0,19,0,0,6,6,6,12.666666666666666,0,0,6,8,5,11.4,0,12.4,0.5,1.79,Graduate,Graduate,0.13123945136323867
1,1,2,9773,1,1,116.0,1,1,19,4,7,127.6,1,0,0,1,0,1,19,0,0,6,7,6,13.857142857142858,0,0,6,7,6,13.142857142857142,0,13.9,-0.3,0.79,Enrolled,Enrolled,0.17240866260351653
1,1,4,9500,1,1,129.0,1,37,37,9,9,117.1,1,0,0,1,0,0,30,0,0,7,7,7,14.692857142857145,0,0,8,8,8,14.9625,0,12.4,0.5,1.79,Dropout,Dropout,0.6581360465244961
1,1,1,9500,1,1,157.0,1,19,38,5,3,149.3,0,0,0,1,0,0,18,0,0,8,8,8,14.035,0,0,8,8,8,14.035,0,9.4,-0.8,-3.12,Enrolled,Dropout,0.4113744405887087
1,17,1,9085,1,1,135.0,1,1,19,4,10,125.6,1,0,0,1,0,0,18,0,0,5,8,4,11.0,1,0,5,8,3,14.0,0,12.7,3.7,-1.7,Dropout,Dropout,0.5224360756513468
1,1,1,9773,1,1,139.0,1,38,38,9,9,145.0,1,0,0,1,0,1,18,0,0,6,6,6,13.333333333333334,0,0,6,6,6,13.333333333333334,0,9.4,-0.8,-3.12,Graduate,Graduate,0.30791144846948
1,18,1,9500,1,1,115.0,1,38,37,5,5,115.0,0,0,0,1,0,0,20,0,0,7,13,6,11.7725,0,0,8,9,7,12.33,0,15.5,2.8,-4.06,Enrolled,Enrolled,0.09543845340917159
1,1,1,9254,1,1,123.0,1,38,38,4,7,114.3,0,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Enrolled,Enrolled,0.0506369077273889
1,43,2,9254,1,1,140.0,1,19,19,9,9,126.0,1,0,0,1,0,0,19,0,0,6,0,0,0.0,0,0,6,12,0,0.0,0,10.8,1.4,1.74,Dropout,Dropout,0.5343269543704774
1,1,1,171,1,1,138.0,1,19,37,7,7,124.0,1,0,0,0,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Enrolled,Enrolled,0.2567066961576292
1,1,4,9254,1,1,132.0,1,1,38,5,6,122.6,1,0,0,1,0,1,18,0,0,6,7,6,12.285714285714286,0,0,6,6,6,12.0,0,8.9,1.4,3.51,Enrolled,Enrolled,0.28908126791003347
1,1,4,9500,1,1,140.0,1,3,19,2,3,133.8,1,0,0,1,0,0,17,0,0,8,14,5,12.46,0,0,8,14,5,12.46,0,10.8,1.4,1.74,Enrolled,Enrolled,0.3499820302796766
1,18,1,9853,1,1,117.0,1,19,38,4,0,113.5,1,0,0,1,0,0,19,0,0,7,10,6,12.166666666666666,0,0,7,9,6,13.166666666666666,0,12.4,0.5,1.79,Dropout,Graduate,0.13487054441121174
1,1,4,9238,1,1,125.0,1,19,1,4,5,122.6,1,1,0,1,0,0,18,0,0,6,9,5,11.833333333333334,0,0,6,8,2,11.5,0,13.9,-0.3,0.79,Enrolled,Enrolled,0.24032156344513492
1,7,1,9500,1,3,140.0,1,37,37,4,4,140.0,0,0,0,1,0,0,25,0,0,8,8,7,14.805714285714286,0,0,8,8,7,14.805714285714286,0,10.8,1.4,1.74,Dropout,Dropout,0.5019084226133982
1,1,1,9238,1,1,133.1,1,12,38,4,9,107.0,1,0,0,1,0,0,19,0,0,6,11,5,10.6,0,0,6,10,6,11.714285714285714,0,11.1,0.6,2.02,Graduate,Graduate,0.30303590320278423
1,53,1,9085,1,42,130.0,1,19,1,9,9,130.0,1,0,1,0,0,0,24,0,7,9,9,8,13.125,0,4,9,13,6,13.0,0,8.9,1.4,3.51,Graduate,Enrolled,0.2616369363111383
1,1,1,9238,1,1,134.0,1,1,1,4,9,124.2,1,0,1,1,0,1,19,0,0,6,6,6,12.833333333333334,0,0,6,6,6,12.666666666666666,0,9.4,-0.8,-3.12,Enrolled,Enrolled,0.17978433327588259
1,18,1,9500,1,1,128.0,1,19,1,9,4,125.8,0,0,0,1,0,1,20,0,0,8,8,0,0.0,8,0,8,8,0,0.0,8,9.4,-0.8,-3.12,Dropout,Dropout,0.507396112809084
1,1,1,9670,1,1,115.0,1,1,1,5,4,108.0,1,0,0,1,0,1,20,0,0,6,9,5,13.0,0,0,6,6,5,13.8,0,12.4,0.5,1.79,Dropout,Dropout,0.5282284044304864
1,1,2,9500,1,1,119.0,1,1,1,4,4,115.2,1,0,0,1,0,1,20,0,0,7,8,7,12.725,0,0,8,8,8,13.7125,0,13.9,-0.3,0.79,Enrolled,Enrolled,0.18750330621961095
1,17,1,9085,1,1,131.0,1,1,3,4,1,129.3,1,0,0,1,0,0,19,0,0,5,10,4,11.25,1,0,5,10,3,10.333333333333334,0,12.7,3.7,-1.7,Dropout,Dropout,0.6058652932661028
1,7,1,9003,1,4,120.0,1,3,1,2,4,120.0,1,0,0,1,0,0,31,0,8,12,12,11,13.818181818181818,0,4,12,16,12,13.461538461538462,0,15.5,2.8,-4.06,Graduate,Graduate,0.14589217656178377
1,1,1,9085,1,1,120.0,1,1,19,3,4,116.7,0,0,0,1,0,0,20,0,0,5,12,3,12.333333333333334,2,0,5,8,3,13.0,1,9.4,-0.8,-3.12,Graduate,Graduate,0.3205671322192326
1,1,3,9085,1,1,135.0,1,3,2,4,3,121.0,1,0,0,1,0,0,18,0,0,5,14,3,12.333333333333334,2,0,5,8,5,11.6,0,9.4,-0.8,-3.12,Enrolled,Enrolled,0.29495586693517234
1,17,1,9853,1,1,146.0,1,1,1,3,4,128.2,0,0,1,1,0,0,18,0,0,6,8,4,13.25,0,0,6,10,3,10.666666666666666,0,12.7,3.7,-1.7,Enrolled,Enrolled,0.1441374161082247
1,1,4,9670,1,1,133.0,1,1,2,4,7,121.1,1,0,0,1,0,0,18,0,0,6,7,6,13.666666666666666,0,0,6,9,5,15.4,0,13.9,-0.3,0.79,Dropout,Enrolled,0.24244577684452534
1,51,1,9238,1,1,122.0,1,19,3,5,2,112.6,0,0,1,1,0,0,20,0,5,11,18,8,12.625,0,4,10,10,3,11.0,0,11.1,0.6,2.02,Graduate,Graduate,0.16606820101230543
1,17,1,9085,1,1,128.0,1,2,19,2,4,123.3,1,0,0,1,0,1,20,0,0,6,6,6,14.833333333333334,0,0,6,8,6,12.142857142857142,0,8.9,1.4,3.51,Dropout,Dropout,0.48939945550189917
1,17,2,9670,1,1,129.0,1,19,19,5,4,129.4,0,0,0,1,0,1,19,0,0,6,7,5,11.2,0,0,6,10,5,13.125,0,10.8,1.4,1.74,Enrolled,Dropout,0.41873662695835423
1,17,1,9147,1,1,122.0,1,19,19,4,6,119.9,0,0,0,1,0,1,21,0,0,5,6,5,11.4,0,0,5,6,5,12.2,0,12.7,3.7,-1.7,Graduate,Graduate,0.15443877644178974
1,1,4,9500,1,1,140.0,1,1,12,3,10,131.6,1,0,0,1,0,0,18,0,0,7,8,7,13.135,0,0,8,9,8,13.244444444444444,0,12.4,0.5,1.79,Enrolled,Enrolled,0.22303612477566814
1,51,1,9070,1,1,143.0,1,1,1,4,4,120.0,1,0,0,1,0,0,21,0,3,10,10,10,13.0,0,5,11,11,10,11.4,0,11.1,0.6,2.02,Dropout,Dropout,0.7972327656831859
1,1,4,9500,1,1,118.0,1,19,19,3,3,110.0,1,0,0,1,0,0,19,0,0,7,12,4,12.85,0,0,7,7,7,12.62142857142857,0,11.1,0.6,2.02,Dropout,Dropout,0.5986983462101659
1,44,1,9238,1,39,140.0,1,1,19,191,102,143.0,0,0,0,1,0,0,20,0,3,6,6,6,13.5,0,2,6,9,5,12.5,0,13.9,-0.3,0.79,Graduate,Graduate,0.1956571156276057
1,44,1,9085,1,1,140.0,1,1,2,3,3,140.0,0,0,0,1,0,0,20,0,0,6,7,6,14.285714285714286,0,0,6,9,3,13.0,0,13.9,-0.3,0.79,Graduate,Dropout,0.3959128926542505
1,1,1,9670,1,1,123.0,1,12,1,9,9,119.2,1,0,0,1,0,1,18,0,0,6,8,5,13.5,0,0,6,6,6,14.5,0,12.4,0.5,1.79,Dropout,Dropout,0.5330658142179813
1,1,1,9147,1,1,140.0,1,19,19,9,9,124.3,1,0,0,1,0,1,18,0,0,5,8,4,10.75,0,0,5,5,5,13.0,0,12.4,0.5,1.79,Graduate,Graduate,0.24214287721944155
1,17,1,9238,1,1,116.0,1,19,19,7,7,111.1,1,0,0,1,0,1,18,0,0,6,9,6,11.333333333333334,0,0,6,9,6,11.833333333333334,0,8.9,1.4,3.51,Dropout,Dropout,0.6635865706871296
1,43,1,9085,1,39,150.0,1,38,37,6,6,150.0,1,0,0,1,0,1,21,0,2,7,15,3,13.0,2,1,5,12,5,13.285714285714286,1,10.8,1.4,1.74,Dropout,Dropout,0.6666549557049705
1,1,1,9500,1,1,147.0,1,38,19,5,8,147.3,0,0,0,1,0,0,18,0,0,7,7,6,13.966666666666669,0,0,7,7,6,13.966666666666669,0,7.6,2.6,0.32,Dropout,Dropout,0.6918795752106489
1,1,1,9500,1,1,162.0,1,19,1,5,5,147.5,1,0,0,1,0,1,18,0,0,8,8,8,14.14125,0,0,8,8,8,14.14125,0,9.4,-0.8,-3.12,Dropout,Dropout,0.5115580864063533
1,17,2,9254,1,1,108.0,1,37,37,9,7,108.0,1,0,0,1,0,1,20,0,0,6,10,4,11.6,0,0,6,10,4,11.75,0,12.7,3.7,-1.7,Enrolled,Enrolled,0.1296527533990032
2,42,1,9500,1,2,130.0,1,37,37,9,9,130.0,0,0,0,1,0,1,32,0,0,8,8,8,14.6625,0,0,8,8,8,14.6625,0,9.4,-0.8,-3.12,Enrolled,Enrolled,0.21409870818198398
2,39,1,9991,0,1,140.0,1,37,37,9,10,130.0,0,0,0,1,0,0,34,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,Dropout,0.38664659145713764
1,1,2,9500,1,1,116.0,1,19,37,3,3,109.0,1,0,0,1,0,1,23,0,0,7,8,6,12.993333333333334,0,0,8,9,8,12.66875,0,11.1,0.6,2.02,Enrolled,Enrolled,0.31217175003591396
1,1,5,9670,1,1,120.0,1,4,1,4,10,112.0,1,0,0,1,0,0,18,0,0,6,10,4,11.25,0,0,6,11,5,12.2,0,8.9,1.4,3.51,Dropout,Dropout,0.6077629533034156
1,17,1,8014,0,1,132.0,1,37,19,5,5,121.2,0,0,0,1,0,0,18,0,0,6,8,5,12.2,0,0,6,10,5,12.8,0,10.8,1.4,1.74,Graduate,Graduate,0.356017278737129
1,43,1,171,1,2,140.0,1,37,37,9,9,140.0,1,0,0,1,0,0,34,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Graduate,Dropout,0.5687216214462402
1,39,1,8014,0,1,120.0,100,1,1,4,7,119.5,0,0,1,1,0,0,25,1,2,6,6,6,11.333333333333334,0,0,6,6,4,11.75,0,8.9,1.4,3.51,Graduate,Graduate,0.07653816681646786
1,1,1,9147,1,1,136.0,1,37,38,193,181,125.9,0,0,0,1,0,0,21,0,0,5,7,5,12.2,0,0,5,7,5,11.8,0,11.1,0.6,2.02,Graduate,Graduate,0.2682241549907761
1,1,1,9254,1,1,133.0,1,19,9,0,0,121.5,1,0,0,1,0,1,20,0,0,6,12,0,0.0,0,0,6,12,0,0.0,0,7.6,2.6,0.32,Enrolled,Enrolled,0.2830120638918334
1,1,5,9238,1,1,126.0,1,30,19,0,2,121.5,1,0,0,1,0,0,18,0,0,6,8,6,11.333333333333334,0,0,6,6,6,11.666666666666666,0,7.6,2.6,0.32,Graduate,Graduate,0.2567610168834535
1,17,1,9085,1,1,142.0,1,3,37,4,8,132.4,1,0,0,1,0,0,18,0,0,6,8,6,13.857142857142858,0,0,6,15,6,13.1,0,12.4,0.5,1.79,Graduate,Enrolled,0.30130968194450714
1,17,1,9773,1,1,121.0,1,37,37,9,9,122.4,0,0,0,1,0,0,18,0,0,6,7,6,12.857142857142858,0,0,6,6,6,13.333333333333334,0,13.9,-0.3,0.79,Enrolled,Graduate,0.28950169461378944
1,39,1,8014,0,1,134.0,1,37,38,4,7,110.0,1,0,0,1,0,0,24,0,0,6,10,1,10.0,0,0,6,12,0,0.0,0,9.4,-0.8,-3.12,Graduate,Graduate,0.17411966554771616
1,51,1,9147,1,1,140.0,1,19,19,9,7,120.4,0,0,1,0,0,0,32,0,14,15,17,14,10.214285714285714,0,13,13,13,13,11.384615384615383,0,16.2,0.3,-0.92,Graduate,Graduate,0.2393285068653688
1,39,1,9254,1,1,133.1,1,1,1,9,6,105.0,1,0,1,0,0,0,24,0,0,6,14,6,11.285714285714286,0,0,6,16,3,10.333333333333334,0,8.9,1.4,3.51,Graduate,Graduate,0.2288547207563609
1,1,1,9238,1,1,157.0,1,38,37,9,5,137.8,0,0,0,1,0,1,18,0,0,6,6,6,13.833333333333334,0,0,6,7,0,0.0,0,15.5,2.8,-4.06,Dropout,Dropout,0.5855045383425216
